OBJECTID,ID,Y,X,NAZEV,AKTUALIZACE,CENA,JMENO
1257,5488,49.901391,15.403302,"Benzina, Jeníkovská, Čáslav",04.11.2014 15:40,34.6,Benzina
1258,5450,49.88793,15.47496,"B.R.G., Družstevní 471, Žleby",04.11.2014 15:40,35.6,B.R.G.
1259,5458,49.868018,15.438,"BD, Horky 129",04.11.2014 15:39,34.9,BD
1260,7152,49.313066,15.081449,"Slovnaft, Pelhřimovská 758, Kamenice nad Lipou",04.11.2014 15:39,35.7,Slovnaft
1261,5778,50.91359,14.56653,"Benzina Plus, Varnsdorf-Studánka 529, Varnsdorf-St",04.11.2014 15:38,34.9,Benzina Plus
1262,5912,49.306976,15.075985,"Dobroslava Kubisková, Pelhřimovská 759, Kamenice n",04.11.2014 15:38,35.9,Dobroslava Kubisková
1263,5365,49.651162,14.737073,"Alan Expo, Blanická 172, Jankov",04.11.2014 15:37,32.9,Alan Expo
1264,5317,50.09291,14.31073,"Agip, Evropská, Praha 6-Dědina",04.11.2014 15:37,38.3,Agip
1265,6924,50.930858,14.558256,"RoBiN OIL, s.r.o., Pražská 325/8, Rumburk",04.11.2014 15:36,35.3,RoBiN OIL
1266,5779,50.968162,14.56367,"Benzina Plus, Východní 2/636, Rumburk",04.11.2014 15:36,35.9,Benzina Plus
1267,5399,50.949333,14.581299,"Armex Oil, Horní Jindřichov, Rumburk",04.11.2014 15:36,37.2,Armex Oil
1268,7095,50.928886,14.559954,"Shell Czech Republic, a.s., silnice 9, Rumburk",04.11.2014 15:36,37.4,Shell Czech Republic
1269,6803,50.291709,14.093504,"PapOil, Revoluční, Zlonice",04.11.2014 15:34,35.2,PapOil
1270,6650,48.958997,17.883184,"OMV, silnice E50, Starý Hrozenkov",04.11.2014 15:34,36.9,OMV
1271,5635,49.666817,14.423532,"Benzina, Církvičská, Sedlčany",04.11.2014 15:31,36.7,Benzina
1272,6267,49.683099,14.208357,"KC OIL, Obory",04.11.2014 15:31,35.9,KC OIL
1273,6771,49.606483,13.873739,"PapOil, silnice 19, Rožmitál pod Třemšínem",04.11.2014 15:31,35.9,PapOil
1274,7038,50.499011,13.661559,"Shell Czech Republic, a.s., Pod Lajsníkem 2, Most",04.11.2014 15:31,37.2,Shell Czech Republic
1275,5540,49.479151,17.818338,"Benzina, silnice 439, Kelč 271",04.11.2014 15:31,35.9,Benzina
1276,6422,49.602181,13.875281,"Medos, Nádražní, Rožmitál pod Třemšínem",04.11.2014 15:28,35.89,Medos
1277,7238,48.780514,16.902917,"Tesco Stores ČR, a.s., Lidická 137, Břeclav",04.11.2014 15:28,33.9,Tesco Stores ČR
1278,7306,48.796537,16.963021,"Unipol, Hrušky 562",04.11.2014 15:28,35.4,Unipol
1279,7034,48.806786,16.627389,"Shell Czech Republic, a.s., K vápence 609, Mikulov",04.11.2014 15:28,39.6,Shell Czech Republic
1280,5628,50.093416,13.726356,"Benzina, Plzeňská 2012, Rakovník",04.11.2014 15:27,35.9,Benzina
1281,6871,48.778861,16.901372,"RKR, Lidická 3093, Břeclav",04.11.2014 15:27,34.5,RKR
1282,6834,48.842357,16.902904,"Petrol Station, Žižkovská 1344, Velké Bílovice",04.11.2014 15:27,34.9,Petrol Station
1283,6679,48.776778,16.778439,"Otto Garčic, Lednická 496, Hlohovec",04.11.2014 15:27,36.2,Otto Garčic
1284,5270,50.129557,14.112087,"Agip, Milady Horákové, Kladno-Kročehlavy",04.11.2014 15:27,37.4,Agip
1285,7019,50.13891,14.10049,"Shell Czech Republic, a.s., Cyrila Boudy 2783, Kla",04.11.2014 15:27,37.4,Shell Czech Republic
1286,7033,48.805803,16.625621,"Shell Czech Republic, a.s., K vápence 609, směr Ně",04.11.2014 15:27,39.6,Shell Czech Republic
1287,5322,50.1104,14.57672,"Agip, Chlumecká, Praha 9-Černý most",04.11.2014 15:26,35.9,Agip
1288,6383,48.755681,16.851426,"LYKA, Břeclav-Poštorná, Na Valtické 1206",04.11.2014 15:26,35.4,LYKA
1289,6331,48.800081,16.628351,"Kufa, Jiráskova, Mikulov",04.11.2014 15:26,35.8,Kufa
1290,6607,48.735,16.8583,"OMV, Hraniční 1235, Poštorná",04.11.2014 15:26,36.2,OMV
1291,6565,48.800108,16.785039,"OMV, Mikulovská 720, Lednice",04.11.2014 15:26,36.9,OMV
1292,6400,48.866152,16.824783,"Malinka, Nádražní 823, Rakvice",04.11.2014 15:26,37.3,Malinka
1293,7256,50.107436,14.560703,"Texaco, Chlumecká, Praha 9-Černý Most",04.11.2014 15:25,34.3,Texaco
1294,6395,50.111608,14.575998,"MAKRO Cash &amp; Carry ČR, s.r.o., Chlumecká, Praha 9-",04.11.2014 15:25,35.6,MAKRO Cash &amp; Carry ČR
1295,5323,50.108359,14.545799,"Agip, Kolbenova, Praha 9-Hloubětín",04.11.2014 15:25,35.9,Agip
1296,6389,50.04114,14.3161,"MAKRO Cash &amp; Carry ČR, s.r.o., Jeremiášova 7, Prah",04.11.2014 15:25,35.9,MAKRO Cash &amp; Carry ČR
1297,7194,50.03972,14.32806,"Šafránka Praha, Jeremiášova 1, Praha 5-Stodůlky",04.11.2014 15:25,37.4,Šafránka Praha
1298,6232,48.853801,16.598457,"Jana Radkovičová, Rudé armády 3, Dolní Dunajovice",04.11.2014 15:25,33.9,Jana Radkovičová
1299,6220,48.812704,17.007113,"Chemis engine, Moravská nová Ves",04.11.2014 15:25,34.4,Chemis engine
1300,5932,48.76735,16.986389,"Emal, Slovácká 681, Tvrdonice",04.11.2014 15:25,35.5,Emal
1301,6292,48.829218,16.858509,"KM-Prona, Bratislavská 70, Podivín",04.11.2014 15:25,35.9,KM-Prona
1302,5730,48.7775,16.89833,"Benzina Plus, Lidická 3121, Břeclav",04.11.2014 15:25,36.2,Benzina Plus
1303,5809,48.749846,16.893598,"Bors, Bratislavská 2284/26, Břeclav",04.11.2014 15:25,37.9,Bors
1304,7076,50.058308,14.312233,"Shell Czech Republic, a.s., Hájčí 2, Praha 5-S",04.11.2014 15:24,37.9,Shell Czech Republic
1305,7137,50.059346,14.316233,"Skanska, Hájčí 12, Praha 13-Stodůlky",04.11.2014 15:24,37.9,Skanska
1306,5562,48.812979,16.629953,"Benzina, Brněnská, Mikulov",04.11.2014 15:24,36.2,Benzina
1307,5674,48.744259,16.768774,"Benzina, Břeclavská, Valtice",04.11.2014 15:24,36.2,Benzina
1308,5469,48.83143,16.613362,"Benzina, silnice E461, Bavory",04.11.2014 15:24,36.5,Benzina
1309,5902,49.782286,17.073823,"Damara, Medlov 277",04.11.2014 15:23,34.8,Damara
1310,7341,51.031724,14.451188,"WGW, Šluknov-Rožany 70",04.11.2014 15:23,35,WGW
1311,5198,48.856078,16.487825,"A+S, Drnholec",04.11.2014 15:23,35.9,A+S
1312,5460,48.74649,16.926162,"Benapo, Břeclavská 50, Kostice",04.11.2014 15:23,35.9,Benapo
1313,6450,51.024241,14.456243,"MWD, Šluknov-Rožany 61",04.11.2014 15:23,35.9,MWD
1314,6770,51.025185,14.452934,"PapOil, Rožany 153",04.11.2014 15:23,35.9,PapOil
1315,5239,48.75667,16.87639,"Agip, tř. 1. máje, Břeclav",04.11.2014 15:23,36.2,Agip
1316,7258,49.341279,18.041004,"TM Stav, Jasenická, Vsetín",04.11.2014 15:23,36.5,TM Stav
1317,5666,49.764875,17.113844,"Benzina, Litovelská 255, Uničov",04.11.2014 15:23,36.9,Benzina
1318,5706,49.293841,17.935361,"Benzina Plus, silnice 69, Liptál 483",04.11.2014 15:23,36.9,Benzina Plus
1319,5285,48.79833,16.6325,"Agip, 28. října, Mikulov",04.11.2014 15:23,39.5,Agip
1320,6907,50.500369,13.630231,"RoBiN OIL, s.r.o., Žatecká 1402, Most",04.11.2014 15:22,35.4,RoBiN OIL
1321,6438,49.362594,17.956742,"MMC Energie, Bobrky, Vsetín",04.11.2014 15:22,35.6,MMC Energie
1322,7305,49.363155,17.958918,"Union Road, Bobrky 457, Vsetín",04.11.2014 15:22,36.9,Union Road
1323,5394,49.763894,17.19932,"Arcos, Újezd-Rybníček 487",04.11.2014 15:22,37.2,Arcos
1324,7317,49.784088,17.122983,"Vena Trade, Šumperská 1356, Uničov",04.11.2014 15:21,33.8,Vena Trade
1325,7143,49.9730422,17.4616842,"Slovnaft, Olomoucká 24, Bruntál",04.11.2014 15:21,35.2,Slovnaft
1326,6666,49.763956,17.111639,"OMV, Litovelská 1170, Uničov",04.11.2014 15:21,36.9,OMV
1327,7752,50.092982,14.52714,"M Oil s.r.o., Českobrodská 792/50, Praha 9-Kyje",04.11.2014 15:19,36.7,M Oil s.r.o.
1328,6635,50.1035,14.5171,"OMV, Poděbradská 29/541, Praha 9-Vysočany",04.11.2014 15:18,37.7,OMV
1329,5801,50.08888,16.45611,"Benzina Plus, Čs. armády, Žamberk",04.11.2014 15:17,36.2,Benzina Plus
1330,6459,49.822014,17.20265,"Obchodní družstvo Dlouhá Loučka, Rýmařovská 564, D",04.11.2014 15:17,36.9,Obchodní družstvo Dlouhá Loučka
1331,5685,50.113888,17.392097,"Benzina, Nádražní 150, Vrbno pod Pradědem",04.11.2014 15:16,34.9,Benzina
1332,6468,50.114092,17.39287,"Oil Team, Nádražní 607, Vrbno pod Pradědem",04.11.2014 15:16,34.9,Oil Team
1333,6473,49.305111,14.476983,"Oktan, U Vodojemu, Bechyně",04.11.2014 15:13,34.5,Oktan
1334,7132,49.215677,18.049302,"Silmet, Lidečko",04.11.2014 15:13,36.1,Silmet
1335,7313,49.961466,17.228705,"Vena Trade, Potočná 371, Stará Ves u Rýmařova",04.11.2014 15:11,33.8,Vena Trade
1336,7326,49.980113,17.372669,"Vladimír Novotný, silnice 11, Václavov u Bruntálu",04.11.2014 15:11,33.9,Vladimír Novotný
1337,7309,49.9986308,17.4796319,"Vena Trade, Krnovská, Bruntál",04.11.2014 15:10,33.8,Vena Trade
1338,6925,49.941881,17.263184,"RoBiN OIL, s.r.o., Opavská 4, Rýmařov",04.11.2014 15:10,34.8,RoBiN OIL
1339,6465,50.249786,17.542459,"Oil Team, Jindřichov",04.11.2014 15:10,35.4,Oil Team
1340,6503,49.9950539,17.44995,"OMV, Staroměstská 6/1874, Bruntál",04.11.2014 15:10,35.6,OMV
1341,5660,50.566749,15.927303,"Benzina, Náchodská, Trutnov",04.11.2014 15:09,35.9,Benzina
1342,7070,50.069425,14.381389,"Shell Czech Republic, a.s., Vrchlického, Praha 5-K",04.11.2014 15:09,37.9,Shell Czech Republic
1343,6341,49.9976331,17.4773889,"Lucky CS Gold, Krnovská 16, Bruntál",04.11.2014 15:09,33.8,Lucky CS Gold
1344,5483,49.9899461,17.4833331,"Benzina, Opavská 12, Bruntál",04.11.2014 15:09,35.2,Benzina
1345,5355,49.556094,15.119558,"Agrodružstvo Košetice, Košetice 212",04.11.2014 15:09,35.5,Agrodružstvo Košetice
1346,6423,49.466563,14.99283,"Medos, Žižkova, Pacov",04.11.2014 15:09,35.9,Medos
1347,6660,50.566749,15.927303,"OMV,  Náchodská,  Trutnov",04.11.2014 15:08,35.9,OMV
1348,6745,49.423883,14.954406,"PapOil, č.p. 195, Obrataň",04.11.2014 15:08,35.5,PapOil
1349,6740,48.795021,14.787003,"PapOil, silnice 154, Nové Hrady",04.11.2014 15:06,35.7,PapOil
1350,6603,49.297164,14.161032,"OMV, U Hřebčince, Písek",04.11.2014 15:06,36.4,OMV
1351,6749,49.292094,14.168435,"PapOil, silnice E49, Písek",04.11.2014 15:05,35.5,PapOil
1352,6809,50.685336,13.885894,"Pasoil, Revoluční, Krupka",04.11.2014 15:05,35.9,Pasoil
1353,5439,50.04919,14.40992,"Avanti, Strakonická 2017, Praha 5-Smíchov",04.11.2014 15:05,36.4,Avanti
1354,5316,50.06227,14.41049,"Agip, Strakonická - Smíchovské nádraží, Praha 5-Sm",04.11.2014 15:05,37.9,Agip
1355,7082,50.05132,14.41096,"Shell Czech Republic, a.s., Strakonická 2, do cent",04.11.2014 15:04,37.9,Shell Czech Republic
1356,6221,49.54028,15.345,"ICOM Transport, Okružní 612, Humpolec",04.11.2014 15:04,34.5,ICOM Transport
1357,5549,50.904514,14.511857,"Benzina, Pražská 54, Krásná Lípa",04.11.2014 15:04,34.9,Benzina
1358,5651,51.002648,14.46418,"Benzina, Rumburská 1091, Šluknov",04.11.2014 15:04,34.9,Benzina
1359,6786,51.004942,14.4536,"PapOil, Zámecká, Šluknov",04.11.2014 15:04,35.5,PapOil
1360,7743,50.1986439,14.846395,"TOLOSANER a.s, Jedličkova 494/3, Lysá nad Labem",04.11.2014 15:02,33.9,TOLOSANER a.s
1361,5812,50.116276,15.576483,"BSV, Voleč 116",04.11.2014 15:02,35.9,BSV
1362,5728,49.522003,15.34762,"Benzina Plus, silnice 34, Vystrkov",04.11.2014 15:02,35.4,Benzina Plus
1363,5582,50.482651,15.504758,"Benzina, Pražská, z centra, Nová Paka",04.11.2014 15:01,36.5,Benzina
1364,5583,50.48333,15.50583,"Benzina, Pražská, do centra, Nová Paka",04.11.2014 15:01,36.5,Benzina
1365,5794,50.433849,15.408477,"Benzina Plus, silnice E442, směr Jičín, Robousy",04.11.2014 15:01,36.5,Benzina Plus
1366,5527,49.538438,15.367322,"Benzina, 5.května 1540, Humpolec",04.11.2014 15:01,34.9,Benzina
1367,6934,50.087292,14.12115,"RoBiN OIL, s.r.o., Karlovarská, Unhošť",04.11.2014 15:00,35.8,RoBiN OIL
1368,6188,49.427167,17.45547,"Gulf, Gen. Štefánika 46, Přerov-Lověšice",04.11.2014 15:00,36.9,Gulf
1369,5368,49.444906,17.451072,"Albert ČS, Denisova 2907/11, Přerov",04.11.2014 14:59,35.6,Albert ČS
1370,5326,49.446928,17.464301,"Agip, U hřbitova 3, Přerov",04.11.2014 14:59,35.9,Agip
1371,5253,50.074576,15.981658,"Agip, Hradecká 1097, Holice",04.11.2014 14:58,36.9,Agip
1372,5602,50.295572,13.910222,"Benzina, silnice 7, Panenský Týnec",04.11.2014 14:58,36.7,Benzina
1373,6391,49.775277,18.270698,"MAKRO Cash &amp; Carry ČR, s.r.o., Místecká 280/755, O",04.11.2014 14:57,33.1,MAKRO Cash &amp; Carry ČR
1374,7355,49.847538,15.808583,"Z-Petrol, Nasavrky",04.11.2014 14:57,33.9,Z-Petrol
1375,6772,50.681895,15.156097,"PapOil, Kokonínská 2, Rychnov u Jablonce nad Nisou",04.11.2014 14:57,35.9,PapOil
1376,6272,50.130581,15.91465,"KM-Prona, Býšť 177",04.11.2014 14:57,36.9,KM-Prona
1377,6622,50.05106,14.44649,"OMV, 5. května, do centra, Praha 4-Pankrác",04.11.2014 14:56,37.6,OMV
1378,6614,50.0404,14.4678,"OMV, 5. května, z centra, Praha 4-Kačerov",04.11.2014 14:56,38.3,OMV
1379,6621,50.0612,14.4277,"OMV, 5. května 1640/65, Praha 4-Nusle",04.11.2014 14:56,38.7,OMV
1380,5560,50.35027,13.81611,"Benzina, Václava Majera 2672, Louny",04.11.2014 14:56,36.2,Benzina
1381,6883,48.981784,14.441745,"RoBiN OIL, s.r.o., Milady Horákové 1364/2, České",04.11.2014 14:56,36.9,RoBiN OIL
1382,6168,49.00444,14.45111,"Globus, České Vrbné 2327, České Budějovice",04.11.2014 14:55,34.8,Globus
1383,6876,50.507636,14.787462,"RoBiN OIL, s.r.o., Tyršova, Bělá pod Bezdězem",04.11.2014 14:55,36.8,RoBiN OIL
1384,6510,48.989478,14.45925,"OMV, Vltavské nábřeží 12, České Budějovice",04.11.2014 14:55,37.9,OMV
1385,6571,48.963721,14.457849,"OMV, Pod stromovkou 204, Litvínovice",04.11.2014 14:55,37.9,OMV
1386,6857,50.070309,14.486943,"Prim, Na Hroudě, Praha 10-Strašnice",04.11.2014 14:54,33.9,Prim
1387,5940,50.760185,15.090528,"ETK, Kunratická 1140, Liberec",04.11.2014 14:54,35.9,ETK
1388,5534,49.39127,15.548398,"Benzina, Hosov 35, Jihlava",04.11.2014 14:54,34.5,Benzina
1389,5535,49.38111,15.59222,"Benzina, Znojemská 90, Jihlava",04.11.2014 14:54,34.5,Benzina
1390,7146,48.986053,14.519736,"KM PROMA, Rudolfovská třída 95, České Budějovice",04.11.2014 14:54,34.9,KM PROMA
1391,6901,50.149936,14.132894,"RoBiN OIL, s.r.o., Libušina 172, Kladno-Dubí",04.11.2014 14:54,35.8,RoBiN OIL
1392,5244,48.98037,14.50181,"Agip, Rudolfovská třída, České Budějovice",04.11.2014 14:54,35.9,Agip
1393,5854,50.444744,14.771171,"ČS, Mšenská, Katusice",04.11.2014 14:54,36.9,ČS
1394,6401,50.476309,14.8453,"Manakov, Čistá",04.11.2014 14:54,36.9,Manakov
1395,5243,48.9739,14.46456,"Agip, Na Dlouhé louce 2, České Budějovice",04.11.2014 14:54,37.9,Agip
1396,6509,48.972617,14.466089,"OMV, Na Dlouhé louce, České Budějovice",04.11.2014 14:54,37.9,OMV
1397,5844,49.255228,14.312155,"ČS, Albrechtice nad Vltavou",04.11.2014 14:53,35.9,ČS
1398,5293,49.30189,14.1382,"Agip, Hradišťská, Písek",04.11.2014 14:53,36.4,Agip
1399,6994,49.679367,18.368534,"Shell Czech Republic, a.s., Hlavní třída, Frýdek-M",04.11.2014 14:53,36.9,Shell Czech Republic
1400,6398,49.015623,14.492571,"MAKRO Cash &amp; Carry ČR, s.r.o., Luční 396, Hrdějovi",04.11.2014 14:53,34.7,MAKRO Cash &amp; Carry ČR
1401,6240,49.019308,14.497146,"Jihotrans, Pražská 285, Borek",04.11.2014 14:53,34.9,Jihotrans
1402,7151,49.42132,15.58276,"Slovnaft, U Boroviny 23, Jihlava",04.11.2014 14:53,34.9,Slovnaft
1403,5332,49.45904,15.610885,"Agip, Střítež 2",04.11.2014 14:53,35.9,Agip
1404,6838,48.89827,14.440267,"Pletka, Budějovická 499, Kamenný Újezd",04.11.2014 14:53,35.9,Pletka
1405,7745,49.14193372,13.22460823,Benzina plus,04.11.2014 14:52,35.9,Benzina plus
1406,7746,49.16349038,13.22460823,petra,04.11.2014 14:52,35.9,petra
1407,7057,49.303571,14.138082,"Shell Czech Republic, a.s., Hradištská 2479, Písek",04.11.2014 14:52,36.2,Shell Czech Republic
1408,7254,50.226391,12.824509,"Tesco Stores ČR, a.s., Chebská 370/81a, Karlovy Va",04.11.2014 14:52,35.2,Tesco Stores ČR
1409,5494,48.951764,14.466024,"Benzina, Lidická tř. 2177, České Budějovice",04.11.2014 14:52,36.5,Benzina
1410,5703,48.988676,14.478314,"Benzina Plus, Strakonická, České Budějovice",04.11.2014 14:52,37.9,Benzina Plus
1411,6987,48.99743,14.48094,"Shell Czech Republic, a.s., Pražská třída, České B",04.11.2014 14:52,37.9,Shell Czech Republic
1412,6988,48.966526,14.487973,"Shell Czech Republic, a.s., Novohradská, České Bud",04.11.2014 14:52,37.9,Shell Czech Republic
1413,7028,50.35612,13.78005,"Shell Czech Republic, a.s., Postoloprtská 828, Lou",04.11.2014 14:51,36.7,Shell Czech Republic
1414,5245,48.9925,14.46972,"Agip, Strakonická, České Budějovice",04.11.2014 14:51,37.9,Agip
1415,5328,49.744003,13.581272,"Agip, Arbesova 975, Rokycany",04.11.2014 14:50,36.9,Agip
1416,6796,49.71798,13.295742,"PapOil, Lesní zátiší, Vejprnice",04.11.2014 14:49,35.7,PapOil
1417,6247,50.2501,13.767702,"Josef Fric, Ročov 224",04.11.2014 14:49,35.6,Josef Fric
1418,5182,50.688868,13.985137,"Tesco Stores ČR, a.s., Havířská, Ústí nad Labem",04.11.2014 14:48,35.5,Tesco Stores ČR
1419,7685,49.2082711,16.6477964,"Prim, Rokytova, Brno",04.11.2014 14:47,33.9,Prim
1420,7695,49.1028439,16.6032942,"LOSAC a.s., Popovice u Rajhradu 89",04.11.2014 14:46,34.9,LOSAC a.s.
1421,7197,49.078423,16.604443,"T.V.G., Brněnská, Holasice",04.11.2014 14:46,36.5,T.V.G.
1422,7263,49.095353,16.600941,"TOP Petrol, Masarykova, Rajhrad",04.11.2014 14:46,36.6,TOP Petrol
1423,6252,50.452764,13.832698,"Jupí, Libčeves",04.11.2014 14:46,36.5,Jupí
1424,6386,50.351777,13.72806,"Macháč, Březno 121",04.11.2014 14:45,33.9,Macháč
1425,5510,50.915913,15.061625,"Benzina, Liberecká, Frýdlant",04.11.2014 14:45,35.3,Benzina
1426,5804,49.238292,15.062039,"Best Fin Plus, Nová Včelnice 523",04.11.2014 14:44,34.4,Best Fin Plus
1427,6233,49.193609,15.068475,"Janout, Jarošov nad Nežárkou 490",04.11.2014 14:43,34.3,Janout
1428,7066,50.02553,14.49822,"Shell Czech Republic, a.s., Roztylská, Praha 4-Cho",04.11.2014 14:43,37.3,Shell Czech Republic
1429,6388,50.384191,13.787369,"Majority Petrol, Dobroměřice 470",04.11.2014 14:43,36.6,Majority Petrol
1430,5480,49.165662,16.631316,"Benzina, Kaštanová, Brno",04.11.2014 14:42,37.9,Benzina
1431,5734,49.165583,16.629619,"Benzina Plus, Kaštanová, Brno",04.11.2014 14:42,37.9,Benzina Plus
1432,6500,49.18795,16.62293,"OMV, Zvonařka 418/20, Brno-Trnitá",04.11.2014 14:42,37.9,OMV
1433,6900,50.161371,14.111834,"RoBiN OIL, s.r.o., Na Kopci 950, Kladno",04.11.2014 14:41,34.2,RoBiN OIL
1434,6208,49.16157,16.619473,"Hortim, Kšírova 242, Brno-Horní Heršpice",04.11.2014 14:41,36.9,Hortim
1435,5319,50.134843,14.45221,"Agip, Horňátecká, Praha 8-Kobylisy",04.11.2014 14:40,36.9,Agip
1436,6919,50.133242,14.45352,"RoBiN OIL, s.r.o., Žernosecká 1849, Praha 8-Kobyli",04.11.2014 14:39,36.5,RoBiN OIL
1437,6696,50.435516,15.1189,"PapOil, Příhonská, Dolní Bousov",04.11.2014 14:39,36.3,PapOil
1438,5172,50.7857972,14.01486,"TTB sro., Tisá,",04.11.2014 14:38,36,TTB sro.
1439,5174,50.7864197,13.978885,"Pema, Petrovice,",04.11.2014 14:38,36.19,Pema
1440,5171,50.75539,14.036243,"G7, Teplická 274, Libouchec",04.11.2014 14:37,33.9,G7
1441,5206,49.80222,18.47917,"A1 Hunsgas, Parková, Horní Suchá",04.11.2014 14:35,33.9,A1 Hunsgas
1442,7060,49.747727,13.364827,"Shell Czech Republic, a.s., Přemyslova 41, Plzeň",04.11.2014 14:35,36.4,Shell Czech Republic
1443,5800,49.82347,16.40507,"Benzina Plus, silnice E442, Gajer",04.11.2014 14:34,35.2,Benzina Plus
1444,6847,49.833448,16.388841,"ERNEKS/oil TEAM, Janov 345, Janov",04.11.2014 14:34,35.9,ERNEKS/oil TEAM
1445,7353,50.492729,15.035034,"Zena, Hradišťská, Kněžmost",04.11.2014 14:34,36.2,Zena
1446,5158,50.6774289,14.0382189,"LukOil, Stříbrnická, Ústí nad Labem",04.11.2014 14:33,34.2,LukOil
1447,5155,50.6658,14.0657,"OMV, Neštěmická, Ústí nad Labem",04.11.2014 14:33,35.4,OMV
1448,6572,50.36016,13.824711,"OMV, Husova 2647, Louny",04.11.2014 14:33,36.2,OMV
1449,6947,50.43306,14.92639,"Seco Trans, Boleslavská 98, Kosmonosy",04.11.2014 14:32,34.5,Seco Trans
1450,6555,49.40861,13.29416,"OMV, Plzeňská 835, Klatovy",04.11.2014 14:32,35.2,OMV
1451,7177,49.306716,13.255657,"Strážovská čerpací stanice, silnice 171, Strážov 2",04.11.2014 14:32,35.6,Strážovská čerpací stanice
1452,5446,50.424774,14.903289,"B plus H, Na Radouči 1311, Mladá Boleslav",04.11.2014 14:32,35.9,B plus H
1453,5789,50.43277,14.92555,"Benzina Plus, Boleslavská, Kosmonosy",04.11.2014 14:32,36.2,Benzina Plus
1454,6721,50.429945,14.931046,"PapOil, Průmyslová 888, Kosmonosy",04.11.2014 14:32,36.3,PapOil
1455,6285,50.405,14.89389,"KM-Prona, Nádražní 311, Mladá Boleslav-Čejetičky",04.11.2014 14:32,36.5,KM-Prona
1456,5542,49.40833,13.29359,"Benzina, Plzeňská 918, Klatovy",04.11.2014 14:31,35.2,Benzina
1457,7715,50.434457,14.913562,"Tank Oil, Havlíčkova 1473, Mladá Boleslav",04.11.2014 14:31,35.8,Tank Oil
1458,6576,50.4343,14.9177,"OMV, Havlíčkova, Mladá Boleslav",04.11.2014 14:31,36.2,OMV
1459,5385,50.409149,14.943177,"Albert ČS, Jičínská 1350/3, Mladá Boleslav",04.11.2014 14:30,35.7,Albert ČS
1460,6166,49.085197,16.194141,"GEM, Dukovany 268",04.11.2014 14:30,35.9,GEM
1461,6319,50.411042,14.9743,"Kontakt, silnice 16, Plazy",04.11.2014 14:30,35.9,Kontakt
1462,6575,50.41083,14.935,"OMV, Jičínská 1355, Mladá Boleslav",04.11.2014 14:30,36.4,OMV
1463,6577,50.4099,14.9308,"OMV, Jičínská 1354, Mladá Boleslav",04.11.2014 14:30,36.4,OMV
1464,7035,50.410681,14.930934,"Shell Czech Republic, a.s., Jičínská, Mladá Bolesl",04.11.2014 14:30,36.4,Shell Czech Republic
1465,6892,50.332756,13.840372,"RoBiN OIL, s.r.o., silnice 7, Chlumčany 172",04.11.2014 14:30,36.9,RoBiN OIL
1466,5372,49.135094,16.632629,"Albert ČS, U dálnice 744, Modřice",04.11.2014 14:29,36,Albert ČS
1467,6656,49.807054,12.643319,"OMV, Sokolovská 1986, Tachov",04.11.2014 14:29,37.2,OMV
1468,6730,50.355324,13.768881,"PapOil, Postoloprtská 2941, Louny",04.11.2014 14:29,35.5,PapOil
1469,6234,50.320163,12.710557,"JaPeOil, Kraslická 250, Nejdek",04.11.2014 14:28,35.3,JaPeOil
1470,5263,50.10917,15.93823,"Agip, silnice E442, Chvojenec 207",04.11.2014 14:28,35.9,Agip
1471,6457,49.124266,16.614139,"Novotný, Hřbitovní 670, Modřice",04.11.2014 14:28,36.5,Novotný
1472,7226,50.432008,15.042127,"Tank ONO, s.r.o., silnice 16, Sukorady-Martinovice",04.11.2014 14:28,34.9,Tank ONO
